90428	Jabber jabberserver Provider Bug username Character usernames hotmail allowed login	Bug Jabber Provider Character allowed Jabber login names
327582	getRemoteServiceReferences Remote Service References osgi incorrect implementation unnecessary Remote simplify Bug Service String	Bug osgi simplify implementation getRemoteServiceReferences Remote Service References
328772	SerializableStatus Serializable Status Serializable org exception eclipse status ecf checkForSerializable check Serializable core Status	Bug org eclipse ecf core status SerializableStatus STATUS exception org eclipse ecf core status SerializableStatus checkForSerializable Throwable null Serializable Status Serializable Status check Serializable
328998	Composite Discovery CompositeDiscoveryContainer Composite Discovery Container Container CompositeDiscoveryContainerInstantiator Composite Discovery Container Instantiator discovery advertisers CDC Bug Instance	Bug Discovery Composite CompositeDiscoveryContainer advertisers set locator Composite Discovery Container
328999	Address Discovery broken hostname Service Bug getInetAddress Inet Address resilient hostnames URI	Bug Discovery resilient broken hostnames
329054	Composite Discovery discovery connect IConnect Container CompositeDiscoveryContainer Composite Discovery Container provider eclipse providers	Bug Discovery Composite org eclipse ecf provider discovery CompositeDiscoveryContainer connect IConnectContext handle ContainerConnectExceptions nested discovery providers Composite Discovery Container IConnect Context Container Connect Exceptions
331740	Discovery DiscoveryContainers Discovery Containers Composite CompositeDiscoveryContainer Composite Discovery Container Container Containers	Bug Discovery Composite CompositeDiscoveryContainer misses DiscoveryContainers Composite Discovery Container Discovery Containers
332852	Zoo Discovery ZooDiscoveryContainer Zoo Discovery Container ZooDiscovery Zoo Discovery Bug Slow Zookeeper Bundle	Bug Discovery ZooDiscovery Slow Zookeeper startup timeout BundleActivator start Zoo Discovery Bundle Activator
337345	Service remoteserviceadmin service endpoint services osgi endpointDescription endpoint Description Endpoint ServiceInfo Service Info topology	Bug remoteserviceadmin Service Info null publish endpointDescription endpoint Description
337643	Service service remoteserviceadmin classloader ServiceA Service Bug ServiceATracker Service ATracker registerService register Service proxy ServiceTracker Service Tracker	Bug remoteserviceadmin classloader proxy creation access IRemoteServiceProxy IRemote Service Proxy
342002	invokeRemoteCall invoke Remote Call RestClientService Rest Client Service Service restCall rest Call remoteService remote Service HTTP invoke status service IRemoteServiceRegistration IRemote Service Registration	Bug RestClientService invokeRemoteCall throws exception successful HTTP operation returns HTTP status Rest Client Service invoke Remote Call
342352	properties private RSA Property TCK Bug someProperty Property exports exported service	Bug TCK RSA exports private properties
342782	TCK RSA set event Bug properties events spec bundle	Bug TCK RSA events set properties incorrectly
369023	eclipse Trace NullPointerException Null Pointer Exception tracing printStackTrace print Stack Trace Bug org java shouldTrace Trace ecf	Bug NullPointerException tracing org eclipse ecf core util Trace catching Null Pointer Exception
371768	annoying NPE unpublish service Zoodiscovery Harmless Bug unpublishing thrown watchmanager	Bug Zoodiscovery NPE unpublishing service
406064	server client Discovery high Bug ZooDiscovery Zoo Discovery percentage Zoo zoodiscovery zookeeper	Bug Discovery ZooDiscovery high cpu percentage server client zookeeper Zoo Discovery
408030	RestClientService Rest Client Service encoding client content UTF remoteservice Client ignores Service Rest	Bug RestClientService ignores content encoding Rest Client Service
414448	importService import Service RemoteServiceAdmin Remote Service Admin Service import Bug matching robust configs imported find	Bug RemoteServiceAdmin importService robust face matching configs Remote Service Admin import Service
419902	ChannelEndpointImpl Channel Endpoint Impl updateTopics update Topics OSGi NPE String Bug update Endpoint Channel iks	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl updateTopics String String Channel Endpoint Impl update Topics
420433	SERVICE OSGi service Bug NPE Message ethz iks Remote osgi	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl handleMessage RemoteOSGiMessage SERVICE MODIFIED received SERVICE Channel Endpoint Impl handle Message Remote OSGi Message
426497	DiscoveryServiceListener Discovery Service Listener discovery org eclipse Discovery ecf internal Bug Listener listener	Bug org eclipse ecf internal discovery DiscoveryServiceListener register IServiceTyped listener type wildcards Discovery Service Listener IService Typed
464701	Zookeeper Zoodiscovery connection Discovery Bug reconnect Connect connect reconnects disconnect	Bug Discovery Zookeeper Auto reconnect issue
471541	JUnit tests ClassCastException Class Cast Exception remote Class Bug integration Cast attachment problem	Bug ClassCastException JUnit integration tests Class Cast Exception
485482	eclipse dev remove discovery ecf provider Discovery org Bug removing	Bug remove code org eclipse ecf provider discovery
