90428	jabberserver hotmail Jabber disables Join button character login Character username	Bug Jabber Provider Character allowed Jabber login names
257926	JSLPServiceInfo JSLPService Info JSLPService jslp eclipse Info SecurityException Security Exception throw IServiceInfo IService Info java Security	Bug Discovery SLP JSLPServiceInfo IServiceInfo doesn throw SecurityException JSLPService Info IService Info Security Exception
258488	log error dialogs update Created Eclipse SDK dialog attachment NPE	NPE status code
259233	Discovery discovery lost path JMDNS URI segment Bug	Bug Discovery JMDNS URI path lost discovery
259389	Discovery lookup SLP sourceforge scope func atid insensitive case tracker	Bug Discovery SLP lookup scope case insensitive
265551	Http URLRetrievePauseResumeTest URLRetrieve Pause Resume Test URLRetrieve tests resource entire changed Resume pause transfer	Bug pause reads entire resource HttpClient provider Http Client
266120	IServiceTypeID IService Type servicetypes IService getServiceTypeIDs Service Type IDs service Type default naming set Discovery	Bug Discovery JmDNS IServiceTypeID default naming authority set DNS IService Type
267481	server Generic adapter Server class IRemoteServiceContainerAdapter IRemote Service Container Adapter support generic GenericServerContainer Generic Server Container Adapter	Bug server supporrt remoteservice container adapter generic server
270332	called patch attachment subject Generic Doc DocShares Doc Shares Created adding docshare	Bug called DocShares ECF Generic group handling Doc Shares
273135	Log String logging LogService Log Service implementation StringBuffer String Buffer details misses invokes constructed	Bug LogService implementation misses details logging Log Service
282667	CodeAnalyzer Code Analyzer ExtensionPoint Extension Point Extension Code comment bug extensionPoints extension Points class osgi Points	Bug remotesrvs osgi class parsing exception ethz iks osgi impl CodeAnalyzer Code Analyzer
296107	SLP SLPv jSLP SLP messages version discard Discovery change formats future	Bug Discovery jSLP discard SLP protocol messages version SLP
302394	SLP jSLP SLP parser tags bad Discovery Test accept Bug HTAB	Bug Discovery jSLP Test parser bad tags SLP
302407	remotesrvs Service Advertiser exception AdvertiserImpl Advertiser Impl osgi Impl ethz java slp	Bug remotesrvs osgi remote method invocation fails mismatch caused parameter type inheritance org eclipse ecf internal provider osgi RemoteServiceImpl callSync Remote Service Impl call Sync
314558	test Tests Discovery DiscoveryTestsWithoutRegister Discovery Tests Register API checks Add null DNS suite	Bug Discovery DNS Add API checks null test suite
316595	request Discovery lazily retrieving unit test instances service tests retrieval	Bug Discovery Defer service retrieval unit tests
318075	IServiceProperty IService Property IService Whitespaces allowed Discovery Bug property Property	Bug Discovery Whitespaces allowed property
327029	IFooService IFoo Service foo rosgi rosgiFoo rosgi Foo method Service IFoo RemoteSrvs Remote Srvs proxy original	Bug OSGi RemoteSrvs Smart Proxy delegate original method Remote Srvs
327060	mailing problem bug dev interest solution discovery zookeeper port html	Bug discovery zookeeper location URI include port
327379	factory rest RemoteCallFactory Remote Call Factory IRemoteCallFactory IRemote Call Factory Rest Factory Remote IRemote Call RestCallFactory Rest Call Factory	Bug IRemoteCallFactory IRemote Call Factory
327582	Remote getRemoteServiceReferences Remote Service References implementation String osgi Service simplified incorrect idFilter Filter unnecessary	Bug osgi simplify implementation getRemoteServiceReferences Remote Service References
328772	exception Serializable Status SerializableStatus Serializable Status set null STATUS org Throwable Exception	Bug org eclipse ecf core status SerializableStatus STATUS exception org eclipse ecf core status SerializableStatus checkForSerializable Throwable null Serializable Status Serializable Status check Serializable
328998	Container CompositeDiscoveryContainerInstantiator Composite Discovery Container Instantiator Composite Discovery Instance createInstance create Instance create ContainerTypeDescription Container Type Description discovery advertisers	Bug Discovery Composite CompositeDiscoveryContainer advertisers set locator Composite Discovery Container
328999	ecf Discovery hostname Address ServiceResource Service Resource Service discovery resource broken Inet	Bug Discovery resilient broken hostnames
329054	Container connect provider IConnect discovery Composite Discovery IConnectContext IConnect Context containers nested	Bug Discovery Composite org eclipse ecf provider discovery CompositeDiscoveryContainer connect IConnectContext handle ContainerConnectExceptions nested discovery providers Composite Discovery Container IConnect Context Container Connect Exceptions
331740	CompositeDiscoveryContainer Composite Discovery Container DiscoveryContainers Discovery Containers Composite Discovery Containers Container misses instantiation Bug	Bug Discovery Composite CompositeDiscoveryContainer misses DiscoveryContainers Composite Discovery Container Discovery Containers
332852	Zoo startup BundleActivator Bundle Activator Zookeeper Bundle Discovery start ZooDiscoveryContainer Zoo Discovery Container ZooDiscovery Zoo Discovery asynchronously	Bug Discovery ZooDiscovery Slow Zookeeper startup timeout BundleActivator start Zoo Discovery Bundle Activator
337345	devsosgi osgi endpoint remote ecf ERROR Service DEVSOSGi Container service	Bug remoteserviceadmin Service Info null publish endpointDescription endpoint Description
337643	Service ecf ServiceATracker Service ATracker Endpoint service Context ServiceA Service EndpointDescription Endpoint Description proxy objectClass object Class	Bug remoteserviceadmin classloader proxy creation access IRemoteServiceProxy IRemote Service Proxy
342002	IRemote restCall rest Call containerFactory container Factory Service remote parameters adapter Call registration request	Bug RestClientService invokeRemoteCall throws exception successful HTTP operation returns HTTP status Rest Client Service invoke Remote Call
342352	someProperty Property properties RSA private TCK Property service foo intent exported	Bug TCK RSA exports private properties
342782	set RSA bundle TCK event incorrectly symbolicname Bug properties events	Bug TCK RSA events set properties incorrectly
369023	Trace pluginId plugin throwable eclipse method printStackTrace print Stack Trace tracing org ecf catching	Bug NullPointerException tracing org eclipse ecf core util Trace catching Null Pointer Exception
371768	NPE watchmanager needed Harmless unpublish service Zoodiscovery annoying Bug unpublishing	Bug Zoodiscovery NPE unpublishing service
406064	zookeeper server client ZooDiscovery Zoo Discovery high percentage Zoo Discovery processes zoodiscovery	Bug Discovery ZooDiscovery high cpu percentage server client zookeeper Zoo Discovery
408030	RestClientService Rest Client Service Rest Callable UTF encoding IRemote remoteservice IRemoteCallable IRemote Callable consumer client	Bug RestClientService ignores content encoding Rest Client Service
414448	importService import Service import matching configs error publish Service Remote RemoteServiceAdmin Remote Service Admin robust	Bug RemoteServiceAdmin importService robust face matching configs Remote Service Admin import Service
419902	Impl Topics OSGi update impl String osgi NPE Channel updateTopics update Topics	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl updateTopics String String Channel Endpoint Impl update Topics
420433	OSGi Impl impl osgi handleMessage handle Message service SERVICE RemoteOSGiMessage Remote OSGi Message Message Endpoint	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl handleMessage RemoteOSGiMessage SERVICE MODIFIED received SERVICE Channel Endpoint Impl handle Message Remote OSGi Message
426497	IService listener Listener type DiscoveryServiceListener Discovery Service Listener IServiceTyped IService Typed Discovery register org Service	Bug org eclipse ecf internal discovery DiscoveryServiceListener register IServiceTyped listener type wildcards Discovery Service Listener IService Typed
464701	Zoodiscovery connection disconnect client server Zookeeper closes Send Timeout SendThread Send Thread	Bug Discovery Zookeeper Auto reconnect issue
471541	server callee remote tests problem service failing JVM ClassCastException Class Cast Exception suite	Bug ClassCastException JUnit integration tests Class Cast Exception
485482	Composite Discovery ecf org empty existing discovery replace removing distribution	Bug remove code org eclipse ecf provider discovery
