90428	Jabber jabberserver hotmail username user usernames login action disables group	Bug Jabber Provider Character allowed Jabber login names
254833	BundleContext Bundle Context Bundle jslp system slp service consumer SLP resources ethz	Bug Discovery SLP org eclipse ecf internal provider jslp Activator start BundleContext activate jSLP eagerly Bundle Context SLP
255329	IServiceID IService IService JMDNSDiscoveryContainer JMDNSDiscovery Container JMDNSDiscovery registerService register Service hostname IServiceInfo IService Info Service getServiceName Service jmdns	Bug Discovery JMDNS Fall hostname IServiceID getServiceName null IService Service
255347	IServiceID IService service Service getServiceName Service discovery IService fall Discovery SLP fine	Bug Discovery SLP optional IServiceID getServiceName isn set service discovery registration IService Service
255352	JMDNS JMDNSDiscovery Info Service JMDNSDiscoveryContainer JMDNSDiscovery Container jmdns Container IServiceInfo IService Info weight priority	Bug Discovery JMDNS JMDNS exchanges priority weight
257926	JSLPServiceInfo JSLPService Info JSLPService IServiceInfo IService Info SecurityException Security Exception Info jslp Security eclipse IService Discovery	Bug Discovery SLP JSLPServiceInfo IServiceInfo doesn throw SecurityException JSLPService Info IService Info Security Exception
258488	error NPEs SDK update Eclipse EMF log number code Install	NPE status code
259233	discovery URI Discovery path JMDNS lost segment Bug	Bug Discovery JMDNS URI path lost discovery
259389	func aid SLP tracker case sourceforge scope detail atid Discovery	Bug Discovery SLP lookup scope case insensitive
265551	tests URLRetrievePauseResumeTest URLRetrieve Pause Resume Test resource Pause Http transfer URLRetrieve pause TIME provider	Bug pause reads entire resource HttpClient provider Http Client
266120	getServiceTypeIDs Service Type IDs servicetypes service Type Service Discovery authority JmDNS DNS ECF set	Bug Discovery JmDNS IServiceTypeID default naming authority set DNS IService Type
267481	adapter Generic server IRemoteServiceContainerAdapter IRemote Service Container Adapter class support Container Server generic GenericServerContainer Generic Server Container	Bug server supporrt remoteservice container adapter generic server
270332	patch problems docshare attachment called fixed meaning Doc group channels	Bug called DocShares ECF Generic group handling Doc Shares
273135	StringBuffer String Buffer implementation String Log LogService Log Service Service details parameter message logging	Bug LogService implementation misses details logging Log Service
282667	CodeAnalyzer Code Analyzer Code Extension class ExtensionPoint Extension Point bug service point Wojciech OSGI	Bug remotesrvs osgi class parsing exception ethz iks osgi impl CodeAnalyzer Code Analyzer
296107	SLP SLPv version messages jSLP SLP Discovery versions formats discard Bug	Bug Discovery jSLP discard SLP protocol messages version SLP
302394	parser tags attribute bad jSLP SLP HTAB Discovery Bug Test SLP	Bug Discovery jSLP Test parser bad tags SLP
302407	Service exception Impl java ServiceURL Service URL Method inheritance org type ethz	Bug remotesrvs osgi remote method invocation fails mismatch caused parameter type inheritance org eclipse ecf internal provider osgi RemoteServiceImpl callSync Remote Service Impl call Sync
314558	test Discovery Tests DiscoveryTestsWithoutRegister Discovery Tests Register API DNS checks Register Add suite	Bug Discovery DNS Add API checks null test suite
316595	service test Discovery retrieving Defer retrieval Bug lazily unit request	Bug Discovery Defer service retrieval unit tests
318075	Whitespaces Property IService property Discovery Bug allowed IServiceProperty IService Property	Bug Discovery Whitespaces allowed property
327029	rosgi IFooService IFoo Service rosgiFoo rosgi Foo method foo Service OSGi Smart SmartProxyService Smart Proxy Service IFoo	Bug OSGi RemoteSrvs Smart Proxy delegate original method Remote Srvs
327060	bug solution dev problem location mailing zookeeper interest mhonarc eclipse	Bug discovery zookeeper location URI include port
327379	RemoteCallFactory Remote Call Factory factory Factory IRemoteCallFactory IRemote Call Factory Remote RestCallFactory Rest Call Factory Call remoteservice IRemote rest	Bug IRemoteCallFactory IRemote Call Factory
327582	getRemoteServiceReferences Remote Service References osgi implementation idFilter Filter parameter Service Remote String References simplified	Bug osgi simplify implementation getRemoteServiceReferences Remote Service References
328772	Serializable SerializableStatus Serializable Status Throwable org Status exception core checkForSerializable check Serializable eclipse ecf	Bug org eclipse ecf core status SerializableStatus STATUS exception org eclipse ecf core status SerializableStatus checkForSerializable Throwable null Serializable Status Serializable Status check Serializable
328998	Composite CompositeDiscoveryContainer Composite Discovery Container Discovery Container CompositeDiscoveryContainerInstantiator Composite Discovery Container Instantiator discovery eclipse ecf provider Type	Bug Discovery Composite CompositeDiscoveryContainer advertisers set locator Composite Discovery Container
328999	Discovery hostname discovery Service Address Inet ServiceResource Service Resource Listener ecf NPE	Bug Discovery resilient broken hostnames
329054	provider Container IConnectContext IConnect Context Composite Discovery containers CompositeDiscoveryContainer Composite Discovery Container IConnect discovery ecf	Bug Discovery Composite org eclipse ecf provider discovery CompositeDiscoveryContainer connect IConnectContext handle ContainerConnectExceptions nested discovery providers Composite Discovery Container IConnect Context Container Connect Exceptions
331740	CompositeDiscoveryContainer Composite Discovery Container DiscoveryContainers Discovery Containers Discovery Composite Containers Container instantiation misses Bug	Bug Discovery Composite CompositeDiscoveryContainer misses DiscoveryContainers Composite Discovery Container Discovery Containers
332852	Zoo ZooDiscoveryContainer Zoo Discovery Container Discovery Bundle startup Zookeeper BundleActivator Bundle Activator Container Activator Slow	Bug Discovery ZooDiscovery Slow Zookeeper startup timeout BundleActivator start Zoo Discovery Bundle Activator
337345	Service endpoint service devsosgi remoteserviceadmin osgi ecf ERROR container RemoteServiceContainer Remote Service Container	Bug remoteserviceadmin Service Info null publish endpointDescription endpoint Description
337643	Service service ServiceA Service ServiceATracker Service ATracker osgi propsA props property props ecf EndpointDescription Endpoint Description	Bug remoteserviceadmin classloader proxy creation access IRemoteServiceProxy IRemote Service Proxy
342002	IRemote restCall rest Call Service service Factory status Container adapter Call HTTP	Bug RestClientService invokeRemoteCall throws exception successful HTTP operation returns HTTP status Rest Client Service invoke Remote Call
342352	properties RSA someProperty Property Property foo private intent service TCK exports	Bug TCK RSA exports private properties
342782	TCK RSA bundle event properties set events symbolicname version Bug	Bug TCK RSA events set properties incorrectly
369023	Trace org git pluginId plugin eclipse option Pointer method printStackTrace print Stack Trace ecf	Bug NullPointerException tracing org eclipse ecf core util Trace catching Null Pointer Exception
371768	NPE service watchmanager unpublish Zoodiscovery annoying needed thrown Bug unpublishing	Bug Zoodiscovery NPE unpublishing service
406064	client server percentage Discovery Zoo zoodiscovery zookeeper high CPU processes	Bug Discovery ZooDiscovery high cpu percentage server client zookeeper Zoo Discovery
408030	RestClientService Rest Client Service remoteservice UTF encoding client content org Service Client Rest	Bug RestClientService ignores content encoding Rest Client Service
414448	import importService import Service error configs Service RemoteServiceAdmin Remote Service Admin matching registration Remote Admin	Bug RemoteServiceAdmin importService robust face matching configs Remote Service Admin import Service
419902	Endpoint NPE ChannelEndpointImpl Channel Endpoint Impl Channel String Impl Topics ethz update updateTopics update Topics	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl updateTopics String String Channel Endpoint Impl update Topics
420433	service SERVICE OSGi Message NPE handleMessage handle Message ethz Channel Remote impl	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl handleMessage RemoteOSGiMessage SERVICE MODIFIED received SERVICE Channel Endpoint Impl handle Message Remote OSGi Message
426497	Listener discovery register listener Discovery org Service ecf eclipse DiscoveryServiceListener Discovery Service Listener	Bug org eclipse ecf internal discovery DiscoveryServiceListener register IServiceTyped listener type wildcards Discovery Service Listener IService Typed
464701	Zookeeper Zoodiscovery connection client case disconnect application event connect Timeout	Bug Discovery Zookeeper Auto reconnect issue
471541	tests test ClassCastException Class Cast Exception JUnit problem service JVM unit forums exception	Bug ClassCastException JUnit integration tests Class Cast Exception
485482	Discovery ecf org distribution Composite discovery eclipse CompositeDiscoveryContainer Composite Discovery Container dev empty	Bug remove code org eclipse ecf provider discovery
