90428	Jabber jabberserver hotmail username user usernames login action disables group	Bug Jabber Provider Character allowed Jabber login names
254833	BundleContext Bundle Context Bundle jslp eclipse system service consumer slp SLP ecf	Bug Discovery SLP org eclipse ecf internal provider jslp Activator start BundleContext activate jSLP eagerly Bundle Context SLP
255329	IServiceID IService IService JMDNSDiscovery IServiceInfo IService Info JMDNSDiscoveryContainer JMDNSDiscovery Container hostname registerService register Service Service checks Discovery	Bug Discovery JMDNS Fall hostname IServiceID getServiceName null IService Service
255347	IServiceID IService getServiceName Service service discovery Service IService fall Discovery SLP fine	Bug Discovery SLP optional IServiceID getServiceName isn set service discovery registration IService Service
255352	JMDNS JMDNSDiscovery Info Service JMDNSDiscoveryContainer JMDNSDiscovery Container Container jmdns weight IServiceInfo IService Info priority	Bug Discovery JMDNS JMDNS exchanges priority weight
257926	JSLPServiceInfo JSLPService Info JSLPService SecurityException Security Exception IServiceInfo IService Info Info Security eclipse Discovery doesn IService	Bug Discovery SLP JSLPServiceInfo IServiceInfo doesn throw SecurityException JSLPService Info IService Info Security Exception
258488	error NPEs SDK update Eclipse EMF log number code Install	NPE status code
259233	discovery URI Discovery path JMDNS lost segment Bug	Bug Discovery JMDNS URI path lost discovery
259389	func aid SLP tracker case sourceforge scope detail atid Discovery	Bug Discovery SLP lookup scope case insensitive
265551	Pause tests resource PAUSE Http transfer paused URLRetrievePauseResumeTest URLRetrieve Pause Resume Test URLRetrieve pause	Bug pause reads entire resource HttpClient provider Http Client
266120	getServiceTypeIDs Service Type IDs service servicetypes naming default authority Type Service Discovery JmDNS DNS	Bug Discovery JmDNS IServiceTypeID default naming authority set DNS IService Type
267481	adapter server Generic IRemoteServiceContainerAdapter IRemote Service Container Adapter class Container support GenericServerContainer Generic Server Container Server generic	Bug server supporrt remoteservice container adapter generic server
270332	patch problems docshare attachment called fixed meaning Doc group channels	Bug called DocShares ECF Generic group handling Doc Shares
273135	StringBuffer String Buffer implementation parameter Log message LogService Log Service String Service println details	Bug LogService implementation misses details logging Log Service
282667	CodeAnalyzer Code Analyzer bug OSGI Extension ExtensionPoint Extension Point ethz Wojciech Code class osgi	Bug remotesrvs osgi class parsing exception ethz iks osgi impl CodeAnalyzer Code Analyzer
296107	SLP SLPv version messages jSLP SLP Discovery versions formats discard Bug	Bug Discovery jSLP discard SLP protocol messages version SLP
302394	parser tags attribute bad jSLP SLP HTAB Discovery Bug Test SLP	Bug Discovery jSLP Test parser bad tags SLP
302407	java Service exception Impl NoSuchMethodException Method Exception Method inheritance org type OSGi	Bug remotesrvs osgi remote method invocation fails mismatch caused parameter type inheritance org eclipse ecf internal provider osgi RemoteServiceImpl callSync Remote Service Impl call Sync
314558	test Discovery Tests DiscoveryTestsWithoutRegister Discovery Tests Register API DNS checks Register Add suite	Bug Discovery DNS Add API checks null test suite
316595	service test Discovery retrieving Defer retrieval Bug lazily unit request	Bug Discovery Defer service retrieval unit tests
318075	Whitespaces Property IService property Discovery Bug allowed IServiceProperty IService Property	Bug Discovery Whitespaces allowed property
327029	rosgi rosgiFoo rosgi Foo method IFooService IFoo Service foo OSGi Smart SmartProxyService Smart Proxy Service proxy stub	Bug OSGi RemoteSrvs Smart Proxy delegate original method Remote Srvs
327060	zookeeper bug port location dev mailing interest solution mhonarc eclipse	Bug discovery zookeeper location URI include port
327379	RemoteCallFactory Remote Call Factory factory Factory IRemoteCallFactory IRemote Call Factory Remote remoteservice Call IRemote RestCallFactory Rest Call Factory rest	Bug IRemoteCallFactory IRemote Call Factory
327582	getRemoteServiceReferences Remote Service References osgi implementation idFilter Filter parameter Service Remote String References simplified	Bug osgi simplify implementation getRemoteServiceReferences Remote Service References
328772	Serializable SerializableStatus Serializable Status Throwable Status org exception core eclipse STATUS Exception	Bug org eclipse ecf core status SerializableStatus STATUS exception org eclipse ecf core status SerializableStatus checkForSerializable Throwable null Serializable Status Serializable Status check Serializable
328998	CompositeDiscoveryContainer Composite Discovery Container Discovery Container Composite CompositeDiscoveryContainerInstantiator Composite Discovery Container Instantiator discovery eclipse ecf provider Type	Bug Discovery Composite CompositeDiscoveryContainer advertisers set locator Composite Discovery Container
328999	Discovery discovery Service hostname hostnames Inet ServiceResource Service Resource Listener ecf NPE	Bug Discovery resilient broken hostnames
329054	provider Container Discovery IConnectContext IConnect Context containers discovery IConnect ecf CDC connect	Bug Discovery Composite org eclipse ecf provider discovery CompositeDiscoveryContainer connect IConnectContext handle ContainerConnectExceptions nested discovery providers Composite Discovery Container IConnect Context Container Connect Exceptions
331740	DiscoveryContainers Discovery Containers Discovery CompositeDiscoveryContainer Composite Discovery Container Composite Containers Container instantiation misses Bug	Bug Discovery Composite CompositeDiscoveryContainer misses DiscoveryContainers Composite Discovery Container Discovery Containers
332852	Zoo Discovery ZooDiscoveryContainer Zoo Discovery Container Bundle startup Zookeeper BundleActivator Bundle Activator Container Activator Slow	Bug Discovery ZooDiscovery Slow Zookeeper startup timeout BundleActivator start Zoo Discovery Bundle Activator
337345	endpoint Service service devsosgi osgi ecf ERROR container Container endpointDescription endpoint Description	Bug remoteserviceadmin Service Info null publish endpointDescription endpoint Description
337643	service Service ServiceA Service ServiceATracker Service ATracker osgi EndpointDescription Endpoint Description propsA props property props ecf	Bug remoteserviceadmin classloader proxy creation access IRemoteServiceProxy IRemote Service Proxy
342002	restCall rest Call service Service Factory IRemote status Container adapter Call HTTP	Bug RestClientService invokeRemoteCall throws exception successful HTTP operation returns HTTP status Rest Client Service invoke Remote Call
342352	RSA properties Property foo private someProperty Property intent service TCK exports	Bug TCK RSA exports private properties
342782	TCK RSA bundle event properties set events symbolicname version Bug	Bug TCK RSA events set properties incorrectly
369023	Trace ecf eclipse org ECF printStackTrace print Stack Trace git pluginId plugin option tracing	Bug NullPointerException tracing org eclipse ecf core util Trace catching Null Pointer Exception
371768	NPE service watchmanager unpublish Zoodiscovery annoying needed thrown Bug unpublishing	Bug Zoodiscovery NPE unpublishing service
406064	zoodiscovery percentage client Discovery CPU Zoo server zookeeper high processes	Bug Discovery ZooDiscovery high cpu percentage server client zookeeper Zoo Discovery
408030	RestClientService Rest Client Service client Client remoteservice UTF content Rest Service org encoding	Bug RestClientService ignores content encoding Rest Client Service
414448	importService import Service import error configs Service RemoteServiceAdmin Remote Service Admin matching registration Remote imported	Bug RemoteServiceAdmin importService robust face matching configs Remote Service Admin import Service
419902	Impl Topics NPE Channel ethz impl String ChannelEndpointImpl Channel Endpoint Impl Endpoint OSGi	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl updateTopics String String Channel Endpoint Impl update Topics
420433	service SERVICE OSGi Message NPE handleMessage handle Message ethz Channel Remote impl	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl handleMessage RemoteOSGiMessage SERVICE MODIFIED received SERVICE Channel Endpoint Impl handle Message Remote OSGi Message
426497	Listener listener discovery register Discovery org Service ecf eclipse IService	Bug org eclipse ecf internal discovery DiscoveryServiceListener register IServiceTyped listener type wildcards Discovery Service Listener IService Typed
464701	Zoodiscovery Zookeeper connection client case application event Exception services Thread	Bug Discovery Zookeeper Auto reconnect issue
471541	tests test ClassCastException Class Cast Exception JUnit problem service JVM unit forums exception	Bug ClassCastException JUnit integration tests Class Cast Exception
485482	Discovery ecf org distribution eclipse discovery Composite dev empty existing	Bug remove code org eclipse ecf provider discovery
