90428	jabberserver hotmail Jabber disables Join button character login Character username	Bug Jabber Provider Character allowed Jabber login names
329054	Container connect provider containers Connect nested discovery handle Discovery providers	Bug Discovery Composite org eclipse ecf provider discovery CompositeDiscoveryContainer connect IConnectContext handle ContainerConnectExceptions nested discovery providers Composite Discovery Container IConnect Context Container Connect Exceptions
331740	Container Containers Discovery Composite CompositeDiscoveryContainer Composite Discovery Container DiscoveryContainers Discovery Containers misses instantiation Bug	Bug Discovery Composite CompositeDiscoveryContainer misses DiscoveryContainers Composite Discovery Container Discovery Containers
332852	Zookeeper Zoo Discovery ZooDiscoveryContainer Zoo Discovery Container Bundle asynchronously startup timeout Slow BundleActivator Bundle Activator	Bug Discovery ZooDiscovery Slow Zookeeper startup timeout BundleActivator start Zoo Discovery Bundle Activator
337345	service endpoint Container configs Service namespace container devsosgi type ecf	Bug remoteserviceadmin Service Info null publish endpointDescription endpoint Description
337643	Service proxy service osgi Provider ServiceA Service ecf property propsA props props	Bug remoteserviceadmin classloader proxy creation access IRemoteServiceProxy IRemote Service Proxy
342002	remote container adapter Call registration call Callable callable Container code	Bug RestClientService invokeRemoteCall throws exception successful HTTP operation returns HTTP status Rest Client Service invoke Remote Call
342352	properties Property RSA private TCK service foo someProperty Property intent exported	Bug TCK RSA exports private properties
342782	set RSA bundle TCK event incorrectly symbolicname Bug properties events	Bug TCK RSA events set properties incorrectly
369023	crazy org http Trace throwable tracing ecf catching git String	Bug NullPointerException tracing org eclipse ecf core util Trace catching Null Pointer Exception
371768	NPE watchmanager needed Harmless unpublish service Zoodiscovery annoying Bug unpublishing	Bug Zoodiscovery NPE unpublishing service
406064	zookeeper server Zoo high percentage Discovery client cpu ZooDiscovery Zoo Discovery processes	Bug Discovery ZooDiscovery high cpu percentage server client zookeeper Zoo Discovery
408030	client content user IRemote RestClientService Rest Client Service encoding Client IRemoteCallable IRemote Callable ignores remoteservice	Bug RestClientService ignores content encoding Rest Client Service
414448	import valid matching configs importService import Service error null publish Service Remote	Bug RemoteServiceAdmin importService robust face matching configs Remote Service Admin import Service
419902	Topics String NPE Channel update Impl OSGi osgi topics impl	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl updateTopics String String Channel Endpoint Impl update Topics
420433	SERVICE MODIFIED OSGi service Message osgi impl iks ChannelEndpointImpl Channel Endpoint Impl ethz	Bug OSGi NPE ethz iks osgi impl ChannelEndpointImpl handleMessage RemoteOSGiMessage SERVICE MODIFIED received SERVICE Channel Endpoint Impl handle Message Remote OSGi Message
426497	org listener Listener internal ecf DiscoveryServiceListener Discovery Service Listener Discovery Service wildcards eclipse	Bug org eclipse ecf internal discovery DiscoveryServiceListener register IServiceTyped listener type wildcards Discovery Service Listener IService Typed
464701	connection Send server connect creates plugging reopened Zookeeper closes Zoodiscovery	Bug Discovery Zookeeper Auto reconnect issue
471541	JVM server remote tests problem service failing callee org ClassCastException Class Cast Exception	Bug ClassCastException JUnit integration tests Class Cast Exception
485482	provider services ecf org empty existing Discovery replace removing distribution	Bug remove code org eclipse ecf provider discovery
